text,sentiment
nomzod maktab va bog‘chalar barpo etish aholini uy joy ichimlik suvi bilan ta’minlash mahallada yashash sharoitlarini yaxshilash bo‘yicha tashabbuslarini aytdi ulardan kelib chiqib prezident mutasaddilarga kelgusi yilga uy joy ipotekasi uchun milliard so‘m va ta yangi bog‘chaga milliard so‘m subsidiya ajratish uchquduqdagi issiqlik tizimini yangilashga milliard so‘m ajratish gʻozg‘on va navoiyda ta elektr podstansiy,positive
internet hech qachon ustoz bo‘lolmaydi ayniqsa diniy mavzuda o‘zbekiston musulmonlari idorasi raisi nuriddin xoliqnazarov,positive
chinoz neftni qayta ishlash zavodi sotuvga qo‘yildi,negative
messi umumiy guruh mashg‘ulotlarida ishtirok etmadi u keyingi o‘yinni o‘tkazib yuboradimi,positive
yevroparlament lukashenkoga qarshi xalqaro tribunal bo‘yicha rezolyutsiyani qabul qildi,negative
farg‘onada bedarak yo‘qolgan ayol murdasi boshqa davlatdan topildi,negative
qishloq xo‘jaligida mahsulot yetishtirishni baravarga oshirib ming nafar aholini band qilish zarurligi ta’kidlandi nomzod o‘z taqdimotida bu boradagi rejalarini ko‘rsatdi prezident mutasaddilarga kelgusi yilda xatirchi karmana navbahor qiziltepa va nurotadagi ta mahalla atrofidagi ming gektarda suv ta’minotini yaxshilab uzumzor va mevali bog‘lar barpo etishga million dollar yo‘naltirish kelgusi yilda konimex tomdi v,positive
uzbekistan airways noyabridan dekabrgacha barcha qatnovlar uchun chegirma e‘lon qildi,positive
adham ikramov xalqaro kurash assotsiatsiyasining birinchi vitseprezidenti lavozimiga saylandi,negative
andijonda o‘quvchi qiz o‘qituvchini tepib haqorat qildi mazkur holat bo‘yicha surishtiruv ishlari olib borilmoqda,positive
nomzod viloyatda tadbirkorlik va xizmatlar sohasini rivojlantirish bo‘yicha rejalarini aytdi tadbirkorlikni rivojlantirish orqali kelgusi yilda mingta ish o‘rni yaratish imkoni bor shulardan kelib chiqib prezident mutasaddilarga kelgusi yilda ta mahalliy sanoat markazi va kichik sanoat zonalarini tashkil etish oilaviy tadbirkorlik dasturlari uchun qo‘shimcha milliard so‘m kelgusi yilda milliard so‘m yo‘naltirish n,positive
sessiyada navoiy viloyatiga hokim tayinlash bo‘yicha tashkiliy masala ko‘rib chiqilmoqda prezident viloyat faollarining bildirgan fikrlari asosida navoiy viloyati hokimi lavozimiga hokim vazifasini bajarib kelayotgan normat tursunov to‘lqunovich nomzodini tavsiya etdi nomzodning hududni jadal rivojlantirish aholiga munosib turmush sharoiti yaratish mavjud muammolarni hal etish bo‘yicha rejalarini eshitish taklif qilindi,positive
prezidentning ikkita maslahatchisi lavozimi birlashtirilmoqda,positive
davlat rahbari viloyatdagi ayrim yechimini kutayotgan masalalarga to‘xtaldi viloyat iqtisodiyoti faqatgina yirik korxonalarga qarab qolmasligi kerakligi ta’kidlandi tadbirkorlikni ko‘proq rivojlantirish bo‘sh yotgan yer uchastkalaridan samarali foydalanish lozimligi ko‘rsatib o‘tildi navoiyda sanoatni yanada rivojlantirish uchun juda katta zaxira va imkoniyatlar bo‘lgani bilan ular to‘liq ishga solinmayotgani qayd etildi ishsiz yoshlar,positive
yevroparlament yevropa ittifoqining ukrainaga milliard yevrogacha bo‘lgan yordamini ma’qulladi,negative
endi tadbirkorlar davlat ro‘yxatidan o‘tkazish bilan bir vaqtning o‘zida birja tizimida akkreditatsiyalanadi prezident qarori bilan tadbirkorlarga bir qator yengilliklar berilmoqda,positive
xalq deputatlari navoiy viloyati kengashi sessiyasida shavkat mirziyoyev ishtirok etmoqda davlat rahbari nutqining avvalida mehnatkash bag‘rikeng ko‘pmillatli viloyat ahliga chuqur hurmat va ehtiromini bildirdi navoiyda oxirgi uch yilda milliard dollarlik yirik sanoat loyihalari ishga tushgani ta’kidlandi buning natijasida mingdan ortiq yangi ish o‘rni yaratildi yiliga qo‘shimcha trillion so‘m soliq tushumi va million dollar e,positive
farg‘onada uch kunlik kelin kuyov is gazidan zaharlanib vafot etdi kuyov yosh kelin esa yoshligi ma‘lum bo‘ldi holat yuzasidan tuman prokuraturasi tomonidan tergovga qadar tekshirish harakatlari olib borilmoqda,negative
mib tomonidan oyda mlrd so‘m aliment undirildi,positive
nozima davletova mass media fondi vasiylik kengashi raisligiga saylandi akramjon fozilov esa fond direktori bo‘ldi,positive
buyuk britaniyaning sobiq bosh vaziri boris jonsonga kiyevning faxriy fuqarosi unvoni berildi,positive
eksklyuziv video oʻzbekiston va fransiyaning birinchi xonimlari nimalar haqida gaplashdi qaysi eksponatlar ularni oʻziga jalb etdi xviixviii asrlarda qoraqalpoq ayollarining taqinchoqlari bosh kiyimlari burun halqalari,positive
kuchli yomg‘irdan so’ng saudiya arabistonining jidda shahrini suv bosdi,negative
toshkent xalqaro aeroportida avtomatlashtirilgan avtoturargoh ishga tushirildi bu inson aralashuvisiz ishlaydigan birinchi avtoturargoh,positive
shavkat mirziyoyev navoiy viloyatiga jo‘nab ketdi prezidentning ushbu viloyatga tashrifi davomida xalq deputatlari viloyat kengashi yig‘ilishida ishtirok etish rejalashtirilgan shuningdek sanoat korxonalari faoliyati bilan tanishish yangi loyihalarni ishga tushirish ham rejaga kiritilgan,positive
noyabr juma bugun o’zbekistonda havo harorati qanchagacha ko’tarilishi ma’lum qilindi sizning hududingizda qanday ob havo kuzatilmoqda,positive
o‘zbekiston oyda mln aqsh dollarlik xurmo eksport qilgan o‘zbek xurmosini qaysi davlat sevib iste‘mol qilishi ma‘lum qilindi,positive
jahon chempionatida tur bahslari yakunlandi ilk turdan so‘ng uchrashuvlarda qayd etilgan natijalar va guruhlardagi holat bilan tanishing,positive
risharlisonning dubli braziliyaga serbiya ustidan ishonchli g‘alaba olib keldi uchrashuvda turnirning hozirgacha bo‘lgan eng chiroyli goli urildi,positive
berlinda uila noodatiy shahar elektromobilini ishlab chiqarishga tayyorlanmoqda uni haydash uchun haydovchilik guvohnomasi talab qilinmaydi u hatto velosiped yo‘llari bo‘ylab harakatlana oladi elektromobilning maksimal tezligi soatiga km u qachondan sotuvga chiqariladi taxminiy narxi qancha,positive
gʻofurjon mirzayev prezident maslahatchisi lavozimiga tayinlandi,positive
kunning eng qaynoq sport va futbol yangiliklari bilan tanishing ha ular aynan shu harakatdan keyin mag‘lubiyatga uchrashdi azar germaniyani tanqid qildi zlatan ibrahimovich jahon chempionatining individual sovrinlarini bitta futbolchi olishini aytdi germaniya terma jamoasi bosh murabbiyi yaponiyaga qarshi mag‘lubiyat sabablarini aytdi ispaniya terma jamoasi jahon chempionatlari tarixidagi mutlaq rekordni yangiladi men bu,positive
jizzaxda prava olib berishni va’da qilgan instruktor ushlandi u o‘z xizmatini mln so‘mga baholagan,positive
o‘zbekistonda yiliga mingta elektromobil ishlab chiqarish yo‘lga qo‘yiladi elektromobillarini sotib olish uchun olinadigan kredit foizlarining ma’lum bir qismi davlat tomonidan qoplab beriladi,positive
qandli diabet rivojlanishini sekinlashtirish yo‘li topildi,positive
ispaniyaga qarshi bahsda germaniyaning asosiy hujumchilaridan biri ishtirok eta olmasligi mumkin,positive
jek chittak yana sahnada jonni depp karib dengizi qaroqchilari filmiga qaytmoqda karib dengizi qaroqchilarining qismi suratga olinadi,positive
mahallabay ishlash agentligi mlrd so‘mga sayt buyurtma qilgani ma’lum bo‘ldi,negative
kim chen inning singlisi janubiy koreya rasmiylarini ahmoq deb atadi shimoliy koreya yetakchisining singlisi seulni bir tomonlama sanksiyalarni muhokama qilgani uchun tanqid qildi,positive
shomurodov genuyaga qaytish arafasida roma uni ijaraga bermoqchi emas,positive
toshkentda mln so‘m kommunal to‘lovlarni yeb yuborgan shirkatlar aniqlandi,positive
o‘zbekistonda yil boshidan buyon mln dona avtomobil sotildi bu o‘tgan yilning shu davriga nisbatan barobar ko‘pdir,positive
rim papasi rossiyaning ukrainadagi urushini stalin yillarda uyushtirgan dahshatli genotsidga qiyosladi,negative
manchester yunaytedni sotib olish uchun kurash apple da’vogarlar safiga qo‘shildi,positive
moliyaviy savodxonlik ta’lim loyihasi soni jamg’arib boriladigan omonatlar bilan moliyaviy maqsadlarga erishish videoda tezda kerakli mavzuga o‘tish uchun quyidagi sizga kerakli vaqtni ustiga bosing omonat turlari omonatlarning foizlari haqida infatsiya hisobiga omonatdagi pullar o’z qiymatini yo’qotadimi omonatlarga har oy pul qo’shib borsa bo’ladimi qaysi yoshdagi fuqarolar ko’proq omon,positive
buxoroda nexia nafar bolani urib ketgani bo‘yicha qo‘shimcha ma‘lumot berildi ular kasalxonada ahvoli qanday,negative
luvrdagi o‘zbekiston ko‘rgazmasini tomosha qilish uchun turnaqator navbat yuzaga keldi fotojamlanma xabaringiz bor noyabrdan boshlab parijdagi luvr muzeyida o‘zbekiston vohalarining moʻjizalari karvon yo‘llari chorrahasida ko‘rgazmasi ochilgandi ko‘rgazma yevropa jamoatchiligi orasida katta qiziqish uyg‘otdi shu kunlarda o‘zbekiston tarixi va madaniy hayoti aks etgan eksponatlarni ko‘rish uchun muzeyda katta navbat hosil bo‘lgan q,positive
armaniston bosh vaziri pashinyan kxsht sammiti yakunlari bo‘yicha deklaratsiyani imzolashdan bosh tortdi,positive
toshkentda qaynota va o‘g‘il kelinni sudrab majburan mashinada olib ketdi shahar iibb holat bo‘yicha ma‘lumot berdi,positive
ronaldu bu turnirda hammaning og‘zini yopadi fabio koentrau krish qilgan ishlarning yaqiniga ham yo‘lamagan ba‘zi sobiq futbolchilarga u o‘zini ko‘rsatib qo‘yishi kerak deya qo‘shimcha qiladi u,positive
rossiyaning eng yirik onlayn gipermarketi wildberries sirdaryoda transport logistika xabini quradi,positive
buxoroda oilasi bor erkakning intim videosini tarqatmaslik uchun mln so‘m talab qilgan ayol ushlandi,positive
o‘zbekistonda har mingta boladan tasi yoshga to‘lmay vafot etgan statistika qo‘mitasi onalar va bolalar bo‘yicha ma‘lumotlarni taqdim etdi,negative
yevroparlament rossiyani terrorizmning homiysi deb e‘lon qildi,negative
ha ular aynan shu harakatdan keyin mag‘lubiyatga uchrashdi azar germaniyani tanqid qildi,positive
shavkat mirziyoyev dekabr oyida qirg‘izistonga tashrif buyuradi bundan tashqari dekabr oyi boshida qozog‘iston prezidentining o‘zbekistonga tashrifi kutilmoqda,positive
qozog‘iston o‘zbekistonni kartoshka bilan ta’minlashga tayyorligini ma’lum qildi,positive
toshkentda uzbekistan trade info bosqichma bosqich savdo axborot platformasining taqdimoti oʼtkazildi,positive
tadbirkorni so‘kkani uchun angren shahar hokimiga hayfsan berildi,positive
markaziy bank yilgacha iqtisodiy rivojlanishning ikki ssenariysini taqdim etdi,positive
zlatan ibrahimovich jahon chempionatining individual sovrinlari haqida gapirdi,positive
andijonda km yo‘l qurilishida qariyb ming dollar qo‘shib yozilgani aniqlandi holat yuzasidan o‘zyo‘linspeksiya mas‘ullariga nisbatan jinoyat ishi qo‘zg‘atildi,positive
shavkat mirziyoyev yangi tayinlangan elchilarni qabul qildi,positive
toqayev ukrainadagi nizoni hal qilish uchun tinchlik formulasini birgalikda qidirib topishga chaqirdi,positive
toshkentda bloger ichki ishlar vaziri iste’fosini talab qilib bir kishilik piket uyushtirdi video,positive
ispaniya terma jamoasi jahon chempionatlari tarixidagi mutlaq rekordni yangiladi,positive
toshkentda ichimlik suvi ta’minotiga million yevrodan ziyod mablagʻ yoʻnaltirilmoqda,positive
o‘zbekiston oktabr oyida tonna oltin xarid qilib ketma ket beshinchi oy yuqori ko‘rsatkichni qayd etdi,positive
bugun suares ronaldu neymar o‘ynaydi ushbu uchrashuvlar natijalarini to‘g‘ri topishga urunib ko‘ring va iphone playstation televizorlar va ko‘plab boshqa sovg‘alar yutish imkoniyatiga ega bo‘ling xo‘sh tayyormisiz supermuxlisbot ga kirib o‘z tahminlaringizni qoldiring barcha do‘stlaringizga jo‘natishni unutmang futboltv rasmiy,positive
forish tumani hokimining o‘rinbosari qimor o‘ynagani aytilmoqda ushbu xabarlarga iib munosabat bildirdi,positive
germaniya terma jamoasi bosh murabbiyi yaponiyaga qarshi mag‘lubiyat sabablarini aytdi,positive
buxoroda nexia yuqori tezlikda kelib peshexoddan o‘tayotgan nafar bolani urib yubordi,negative
toshkent shahrida yil boshidan uy joylarning o‘rtacha narxi ga ijara narxi esa ga oshdi,negative
farg‘onada erkak bolasining ko‘z o‘ngida xotinining boshiga bolta bilan bir necha marta urdi holat yuzasidan jinoyat ishi qo‘zg‘atildi,negative
men bu natijani kundan beri aytyapman enrike hisobi va germaniyaga qarshi rejalar haqida,positive
aqshda o‘zbekiston qahramoni abdulla oripov haqida badiiy film suratga olinmoqda foto kinokartinada abdulla oripovning hayoti va ijodiy faoliyati shuningdek aqshda kechgan umrining so‘nggi lahzalari ham aks ettiriladi ushbu filmda qaysi aktyorlar rol ijro etmoqda,positive
kosmik tarmoqni yanada rivojlantirish bo‘yicha prezident qarori qabul qilindi o‘zbekkosmos agentligiga qanday vazifalar yuklandi,positive
kuchaytirilayotgan tibbiy nazorat ommaviy tadbirlarni kamaytirish maska rejimi o‘zbekistonda koronavirus bilan kurashish uchun chora tadbirlar yana da oshirilmoqda,positive
shaxmat bo‘yicha jch vakillarimiz pley off bosqichida ukrainani yengib yarim finalga chiqishdi,positive
manchester yunayted egalari klubni qancha mablag’ evaziga sotmoqchi ekanligi ma’lum bo‘ldi klubga dunyoning yirik it kompaniyalari amazon facebook meta va boshqalar xaridor,positive
umumiy qiymati deyrli million so‘mlik bo‘lgan dona quti noqonuniy sigaretalar maxsus pechda yoqib yuborildi toshkent shahar bojxona boshqarmasi xodimlari katta miqdordagi musodara qilingan tamaki mahsulotlarini yo‘q qildilar,positive
yevropa shaharlari ukrainaga elektr generatorlarini sovg‘a qiladi,positive
yakkasaroy tuman hokimligi yuristi pora olgani uchun qamaldi,positive
o‘tgan tunning eng qaynoq futbol yangiliklari bilan tanishing devid bekxem manchester yunaytedni sotib olish va bu borada gleyzerlar bilan muzokaralar o‘tkazishga tayyor daniya terma jamoasi uefaning boshqa a’zolari bikan turli taqiqlar tufayli fifa tarkibidan chiqish masalasini muhokama qilmoqda,positive
strategik rivojlanish agentligi bosh direktorining barcha o‘rinbosarlari lavozimidan ozod qilindi,positive
aqsh ukrainaga yangi million dollarlik harbiy yordam beradi hozirgi hisob kitoblarga ko‘ra aqsh ukrainaga bergan umumiy harbiy yordami taxminan milliard dollarni tashkil etmoqda,negative
aeroflot aviakompaniyasi moskvadan farg‘onaga yangi reysni joriy qildi,positive
tatu qarshisida bir hafta ichida ikkinchi avariya holati toshkentda ta mashina ishtirokida yth sodir bo‘ldi,positive
samarqandlik olimlar uzumning ta va nokning ta yangi navini yaratdi,positive
eng ko‘p toshkentlik va buxorolik yigitlar o‘zidan katta yoshli qizga uylangan statistika qo‘mitasi o‘zbekiston bo‘yicha kelinning yoshi kuyovnikidan katta bo‘lgan nikohlar bo‘yicha ma‘lumot berdi,positive
o’zbekiston aholisi uchun noyabr kuni qanday ob havo kutilmoqda,positive
bolani chet elda nazoratsiz qoldirib ketgan ota onalar javobgarlikka tortilishi belgilanmoqda,positive
qanday poyabzallar salomatlikka ziyon yetkazmaydi go‘zallik muhimmi yoki salomatlik aslida har ikkisining o‘rni ham qadri ham bo‘lak,positive
muvaffaqiyatsiz penalti hakamlikdagi xato va yagona gol belgiya qiyin bahsda g‘alaba qozonib guruh peshqadamiga aylandi,positive
ispaniya kosta rikani dahshatli hisobda mag‘lubiyatga uchratdi yoshli gavi pelening rekordini yangiladi,positive
titanik yoʻlovchisining choʻntak soati auksionda mingga sotildi,positive
o‘zbekistonda covid bilan kasallanganlarning barchasida stealth omicron varianti aniqlandi kasallanish asosan qaysi yoshdagilarda qayd etilmoqda,positive
kunning eng qaynoq sport va futbol yangiliklari bilan tanishing chelsi ronalduni sotib olish bo‘yicha berilgan savollarga uzil kesil javob berdi yaponiyaga qarshi o‘yin oldidan germaniya terma jamoasi muxlislari uchun noxush xabar messi va otamni futbolni tushunmaydiganlargina solishtiradi maradonaning o‘g‘li jahon chempionatida eng qiziq kun bugungi uchrashuvning barchasi yulduzli jamoalar ishtirokida bo‘ladi fransiya,positive
dunyodagi eng yirik iphone zavodida norozilik namoyishlari bo‘lib o‘tmoqda bunga nima sabab bo‘ldi,positive
toshkentda huawei kompaniyasining seeds for the future taʼlim loyihasining yopilish marosimi boʻlib oʻtdi,positive
fransiyaning alstom kompaniyasi toshkentda tramvay yo‘llarini quradi loyiha qiymati mln yevroga baholanmoqda liniyalardan biri do‘stlik metro stansiyasidan boshlab yangi o‘zbekiston ko‘chasi bo‘ylab o‘tishi mumkin,positive
germaniya jahon chempionatlari startidagi o‘zining eng yomon natijasini qayd etdi,positive
buyuk britaniya ukrainaga urush boshlanganidan beri birinchi marta vertolyotlar taqdim etilishini e’lon qildi,negative
zangiota tumani hokim yordamchisi va metropoliten xodimi pora bilan qo‘lga tushdi,positive
buyuk britaniyaning royal air force kompaniyasining a harbiy samolyoti butunlay o‘simlik moyi bilan harakatlandi kompaniya yilgacha moy bilan parvoz qiladigan dunyoning birinchi raqamli havo kuchlariga aylanishni maqsad qilmoqda,positive
mundialda yana bir sensatsiya germaniya hisobda oldinda bora turib osiyo jamoasiga mag‘lub bo‘ldi,positive
o‘zbekistonning qaysi viloyati o‘tgan oyda meva va sabzavotlar eksportida yetakchi o‘rinda bo‘ldi,positive
ukraina aqshdan eng qudratli grey eagle dronlarni yetkazib berishni so‘radi ammo hozirgacha bayden ma‘muriyati bu so‘rovlarni rad etib kelmoqda,positive
bu yangi rekord aqshda yil avval muzlatilgan embrionlardan egizaklar dunyoga keldi,negative
