text,date,sentiment,promotional
" Adliya vazirligi o'quv yili davomida bolani bir maktabdan boshqasiga qanday o'tkazish kerakligini aytdi

",2022-11-04 14:20:51,positive,no
" Angren va Chirchikning ikkita maktabida maktab mebellarini sotib olish uchun ajratilgan mablag'lar talon-taroj qilindi. Maktab rahbarlari mebel sotib olish uchun soxta shartnomalar tuzdilar va pulni o'zlashtirdilar va isrof qildilar

",2022-11-04 13:13:42,negative,no
" Namangan viloyatining Davlatobod tumanida o'zini davlat xavfsizlik xizmati xodimi deb tanishtirgan erkak hibsga olingan

",2022-11-04 12:31:10,positive,no
"UzAuto ""UzSungwoo"" zavodi negizida 10 million dollarga metallni issiqlik bilan ishlov berishning eng zamonaviy sexini ishga tushirdi

O'rta Osiyoda yagona to'liq avtomatlashtirilgan metallni issiq shtamplash sexini tashkil etish ""UzSungwoo"" zavodida Chevrolet Tracker va Onyx modellari uchun 20 turdagi butlovchi qismlarni lokalizatsiya qilish imkonini beradi,",2022-11-04 12:00:34,positive,yes
" Huquq-tartibot idoralari xodimlari Toshkentdagi kvartiraga bostirib kirib, uning egasini kaltaklagan uch yigitning shaxsini aniqladilar. Hujumchilar hibsga olingan

",2022-11-04 11:34:13,positive,no
" O'zgidromet kelgusi dam olish kunlari uchun ob-havo prognozini e'lon qildi. Shanba va yakshanba kunlari mamlakat bo'ylab yomg'ir yog'adi, harorat 12 dan 17 darajagacha bo'ladi.

",2022-11-04 11:16:08,positive,no
" Rossiya-O'zbekiston ishbilarmonlar kengashi vakili, Rossiya GRT Consulting kompaniyasining ham egasi Timur Islyaevning aytishicha, Rossiya kompaniyalari O'zbekistonda to'qimachilik klasterlarini yaratish masalalarini ishlab chiqmoqdalar

",2022-11-04 10:55:42,positive,no
" 10 va 11 noyabr kunlari Samarqandda turkiy davlatlar Tashkilotining birinchi sammiti o'tkazilishi munosabati bilan shaharga kirish yo'llari vaqtincha yopiladi

",2022-11-04 10:22:40,negative,no
" Toshkentning Chilonzor tumanida bir kun oldin avariya tufayli katta elektr uzilishi yuz berdi. Bunga yo'l qo'ygan boshliq ishdan bo'shatildi

",2022-11-04 10:03:55,positive,no
" Ijtimoiy tarmoqlarda bir kun oldin ikkita yigit kvartiraga bostirib kirib, egasini kaltaklagani haqida video paydo bo'ldi. Foydalanuvchilar bu giyohvand moddalarni garovga oluvchiga yana bir hujum bo'lishi mumkinligini yozishdi. Ichki ishlar vazirligi ushbu videoning paydo bo'lishi uchun tekshiruv o'tkazilayotganligini xabar qildi.

",2022-11-04 09:41:06,negative,no
" 4-NOYABR KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Boshqa kuni stakanni sindirib, mashinadan olib chiqishga majbur bo'lgan haydovchi 3 million so'm jarima to'laydi

 Deputat shifokorlarga bodikameralar berishni taklif qildi. Bu zo'ravonlikni yo'q qilishga imkon beradi, dedi u

 AQSh O'zbekistonga qariyb 3 million harbiy texnika partiyasini topshirdi",2022-11-04 09:29:00,positive,no
" Samarqand viloyatining Narpay tumanida Markaziy Osiyoda sanoatda ishlatiladigan turli xil qog'ozlarning yagona ishlab chiqarilishi ishga tushirildi

",2022-11-04 09:14:50,positive,no
" Buxoro viloyatida Janubiy Koreya texnologiyasi bo'yicha elektr skuterlar, elektropedlar va elektr mototsikllar uchun akkumulyatorlar ishlab chiqarishni yo'lga qo'yish rejalashtirilgan

",2022-11-04 09:02:58,positive,no
" Ombudsman jarimalarni noto'g'ri yozib qo'ygan va keyin ularni bekor qilish uchun byurokratik qizil lentadan o'tishga majbur bo'lgan haydovchilarni himoya qildi

 Buxoro viloyatida 20 kishiga OITSni atayin sovg'a qilgan ijtimoiy mas'uliyati past qiz

 Ham haydovchilari uchun stikerlar

 Va ixtiro qilishning hojati yo'q",2022-11-03 22:02:17,positive,no
" Yevropa tiklanish va taraqqiyot banki (YETTB) O'zbekistonda 115 million dollarlik 17 ta talabalar turar joyini qurishga yordam beradi

",2022-11-03 20:37:30,negative,no
" Bir kun oldin ijtimoiy tarmoqlarda bir nechta inspektorlar haydovchini qattiq ushlab turgani haqida video tarqaldi. Ular stakanni sindirib, mashinadan chiqarib, qo'llarini sindirishadi.

Keyinchalik ichki ishlar boshqarmasi haydovchini uch marta to'xtatishga uringanini tushuntirdi, ammo u inspektorlarning signallarini e'tiborsiz qoldirdi. Bugun ma'lum bo'ldiki, huquqbuzar",2022-11-03 18:42:44,positive,no
" Oliy Majlisning inson huquqlari bo'yicha vakili (Ombudsman) Feruza Eshmatova bayonotida aytilishicha, haydovchilar yo'llarni ta'mirlash ishlari tufayli jarima to'lamasliklari kerak. Ushbu bayonot rezonansli voqeadan so'ng, bir nechta haydovchilar yaqinlashib kelayotgan bo'lakda aylanib yurganliklari uchun jarimaga tortildi, ",2022-11-03 18:19:59,positive,no
" 3-NOYABR KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 O'zbekistonda issiqxona xo'jaliklari muammolarini qanday hal qilish mumkin

 Dekabr oyida O'zbekistonda pnevmatika, elektroshokerlar va boshqa turdagi qurollarga ishlov berishni tartibga soluvchi yangi normalar kuchga kiradi

 O'zbekistonda kelgusi yilning o'rtalarida suv belgilari va salqinligi boshlanadi",2022-11-03 18:06:57,positive,no
" Menimcha, ta'lim sohasida velosiped ixtiro qilinmasligi kerak. Biz dunyoda sinovdan o'tgan eng ilg'or tizimni olishimiz va uni bizning sharoitimizga moslashtirishimiz kerak, dedi prezident ma'muriyati boshlig'ining o'rinbosari Komil Allamjonov.

",2022-11-03 17:53:24,positive,no
" O'zbekiston va Qirg'iziston Andijon (kempir -obod) suv omborining suv resurslarini birgalikda boshqarish to'g'risida bitim imzoladilar

",2022-11-03 17:29:26,positive,no
" Toshkentda birinchi marta Workout Fest xalqaro ko'cha sporti festivali bo'lib o'tdi. 

",2022-11-03 17:22:31,positive,no
" AQSh 50 ta engil Polaris mrzr taktik jangovar transport vositalarini O'zbekiston mudofaa vazirligining maxsus operatsiyalar kuchlariga topshirdi

",2022-11-03 16:50:57,positive,no
" Parlament quyi palatasi deputati Qizilgul Qosimova shifokorlarga bodikameralar berishni taklif qildi. Shuningdek, tez tibbiy yordamga to'sqinlik qilayotgan haydovchilar uchun jarimalarni ko'paytirish, shifokorlarga hujum qilganlar uchun 3 yildan 5 yilgacha qamoq jazosini joriy etish zarur, dedi u

",2022-11-03 16:08:19,positive,no
" Toshkent viloyatida prokuror yordamchisi 1500 dollar olganida hibsga olingan

",2022-11-03 15:44:13,positive,no
" O'zbekistonda kelgusi yilning o'rtalarida suv va alkogolsiz ichimliklar markirovkasi boshlanadi. Tegishli qaror hukumatni tasdiqladi

",2022-11-03 15:20:16,positive,no
" Buxoro viloyatida ijtimoiy mas'uliyati past bo'lgan qiz 20 nafar mijozni ataylab OITS bilan yuqtirgan

",2022-11-03 14:59:47,negative,no
" Toshkentda issiqlik ta'minoti tizimi xodimi hibsga olindi, u rezident uchun qarz o'ylab topdi va keyin uni yopish uchun undan pul undirdi

",2022-11-03 13:57:32,negative,no
" O'zbekistonda 2022-yil 2-dekabrdan boshlab pnevmatika, elektroshokerlar va boshqa turdagi qurollarga ishlov berishni tartibga soluvchi yangi normalar kuchga kiradi. 

Ichki ishlar boshqarmasi 1 dekabrgacha shaxsiy foydalanish uchun ro'yxatdan o'tmagan yoki muomalada taqiqlangan o'qotar, shikast va pnevmatik qurollarga ega bo'lgan barcha fuqarolarni chaqirdi",2022-11-03 13:23:14,positive,no
" UzAuto dunyodagi eng yirik qishloq xo'jaligi texnikasi ishlab chiqaruvchisi John Deere bilan hamkorlik shartnomasini imzoladi

Waldorfda (Germaniya) 31-oktabr kuni UzAuto va John Deere Walldorf GmbH & Co o'rtasida hamkorlik shartnomasini imzolash marosimi bo'lib o'tdi. KG-eng yirik qishloq xo'jaligi ishlab chiqaruvchisining sho "" ba korxonasi",2022-11-03 13:04:31,positive,yes
" Qozog'iston chegarasidagi ""Gishtkuprik-Jibek Joli"" nazorat-o'tkazish punktida modernizatsiya ishlari boshlangan. Natijada, nazorat-o'tkazish punktining o'tkazish qobiliyati kuniga 50 ming kishiga etadi

",2022-11-03 12:48:52,positive,no
" Toshkent aholisi poytaxt yo'llaridagi eng muhim muammolardan biri – noto'g'ri joyda to'xtash joyini hal qilish bilan shug'ullanayotganga o'xshaydi. Ko'pgina haydovchilar o'z avtomobillarini to'g'ridan-to'g'ri piyodalar yo'laklarida va piyodalar o'tish joylarida qoldiradilar, bu esa aholining hayotini murakkablashtiradi, ular uchun yo'lni kesib o'tish biroz qiyinlashadi.",2022-11-03 11:00:02,positive,no
" Vengriyaning Wizz Air aviakompaniyasi Abu-Dabi va Toshkentni to'g'ridan-to'g'ri reyslar bilan bog'laydi. Birinchi muntazam yo'lovchi reysi 2023-yil 25-yanvarda rejalashtirilgan

",2022-11-03 10:40:17,positive,no
"Mamlakat yo'llarida yana bir etarli bo'lmagan haydovchi. Endi nafaqat yo'l harakati qoidalarini buzganlik uchun jazoni kuchaytirish, balki umrbod huquqlardan mahrum qilish vaqti keldi.

",2022-11-03 09:22:45,positive,no
" 3-NOYABR KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 BAA kompaniyasi Toshkentga kanalizatsiya tizimi muammosini hal qilishda yordam beradi

 Axborot texnologiyalari va kommunikatsiyalarini rivojlantirish vazirligi O'zbekistonda telegrammalarni blokirovka qilish to'g'risidagi ma'lumotlarni rad etdi

 Ichki ishlar boshqarmasi Toshkentda haydovchini qattiq hibsga olish tafsilotlarini oshkor qildi. Inspektorlar Oynani sindiri hlari kerak edi va",2022-11-03 09:15:27,positive,no
" O'zbekiston issiqxona xo'jaliklari bugungi kunda bir qator jiddiy muammolarga duch kelmoqda. Energiya narxlarining oshishi tufayli ishlab chiqarish tannarxi oshib bormoqda, natijada mamlakatdagi issiqxonalarning qariyb 40 foizi kreditlar, soliqlar va elektr energiyasi uchun to'lovlar bo'yicha qarzdor.

Shunday qilib, masalan, ularning qarzlari bor ",2022-11-03 08:58:16,negative,no
" Toshkentda prezident ma'muriyati rahbari Sardor Umurzakov raisligida xalq ta'limi tizimidagi o'zgarishlar masalalari bo'yicha yig'ilish bo'lib o'tdi. Yig'ilishda muhokama qilingan asosiy masalalardan biri o'quv dasturini takomillashtirish, shuningdek, zamonaviy o'quv qo'llanmalariga mos darsliklar yaratish bilan bog'liq edi.",2022-11-03 08:25:23,positive,no
" Bugungi kunda poytaxtda yog'ingarchilik yo'q. Ertalab tuman. Shamol 38 m / s. harorat 1517° issiqlik.

",2022-11-03 08:11:35,positive,no
" Uzbekistan Airways aviakompaniyasi Toshkent – Kuala-Lumpur yo'nalishi bo'yicha birinchi reysni amalga oshirdi. Ikki yildan ortiq kutilgan parvoz 7 soatdan ko'proq davom etdi. U 175 yo'lovchini A321neo samolyotida Kuala-Lumpur xalqaro aeroportiga olib bordi.

",2022-11-03 08:10:30,positive,no
" Kirkorov va Zakirova sirtqi mojarolarini davom ettirdilar

 Toshkent shahar hokimligi an'anaga ko'ra shahar aholisi orasida suv toshqini sodir etganlarni topdi

 Soxta emas, balki haqiqiy texnikani qanday tanlash kerak

 Va qattiq inspektorlar

2 noyabr kuni O'zbekistondagi asosiy voqealar sharhida bu va boshqa ko'p narsalar haqida o'qing.",2022-11-02 22:09:11,positive,no
" O'zbekistonda issiqxonalarda mahsulot yetishtirish va uni sotishning yangi mexanizmi joriy etilmoqda. Bu imtiyozli kreditlar, erlarni ajratish, zarur infratuzilmani yaratish haqida

",2022-11-02 21:17:23,positive,no
" Axborot texnologiyalari va kommunikatsiyalarini rivojlantirish vazirligi O'zbekistonda Telegram messenjerini blokirovka qilish to'g'risidagi ma'lumotlarni rad etdi

",2022-11-02 20:58:48,negative,no
"Bugun Alisher Navoiy nomidagi milliy kutubxonada ""Xitoyga darcha"" o'quv zalining ochilish marosimi bo'lib o'tdi

Xitoyning O'zbekistondagi elchisi Tszyan Yan nutq so'zladi. Uning so'zlariga ko'ra, mamlakatimiz yangi O'zbekistonni barpo etish yo'lida, Xitoy esa Xitoy xalqini qayta tiklash yo'lida. 

""Bizning maqsadlarimiz juda yaqin. B",2022-11-02 19:18:39,positive,no
" Telegramning O'zbekistondagi messenjerga kirish muammosi bo'yicha rasmiy bayonoti: 

Telegramda bir muncha vaqt aloqa yo'qolgan. Jamoa xabardor. Muammo Telegram tomonida emas, lekin jamoa ulanishni davom ettirishga harakat qilmoqda.

",2022-11-02 19:13:27,positive,no
" Ichki ishlar boshqarmasi Toshkentda haydovchini qattiq hibsga olish tafsilotlarini oshkor qildi. Inspektorlar stakanni sindirib, huquqbuzarni kuch bilan tortib olishlari kerak edi

",2022-11-02 19:10:58,positive,no
" O'zbekistonda Telegram messenjerida nosozliklar kuzatilmoqda.

",2022-11-02 19:05:19,negative,no
" 2-NOYABR KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Prezident ma'muriyati rahbarining yangi o'rinbosari tayinlandi

 O'zbekistonda maishiy texnikani raqamli markalashning uchinchi bosqichi boshlandi. Mijozlar uchun biznes

 Jizzax viloyatida yo'l-transport hodisalarida halok bo'lganlardan birining qarindoshlari binoning derazalari va eshiklarini buzishga harakat qilishdi.",2022-11-02 18:09:14,positive,no
" Qoraqalpog'istonda talabalar to'liq qamrab olinmaganligi sababli bepul tushlik tekshiruvi o'tkaziladi. Bu haqda prezident ma'muriyati rahbari Sardor Umurzakov o'tkazgan ta'lim tizimi muammolariga bag'ishlangan yig'ilish yakunida ma'lum bo'ldi

",2022-11-02 17:44:33,positive,no
" Filipp Kirkorov Toshkentdagi nutqida Nargiz Zokirova haqida xolis gapirdi.

Eslatib o'tamiz, Zokirova ijtimoiy tarmoqlarda nashr etilganidan keyin yulduzlar o'rtasidagi janjal avj oldi-u Kirkorovning afishasini o'z vatanida ko'rdi va qasam ichib, nola qildi, deyishadi. Tegishli video tezda tarmoq va kuch atrofida aylanib chiqdi",2022-11-02 17:18:18,positive,no
" Toshkent yana bir kuchli yomg'irdan keyin yana suzib ketdi. Hokim, an'anaga ko'ra, tartibsiz qurilish va eskirgan drenaj tizimini eslatib o'tishni unutib, har qanday joyda axlat yig'ayotgan odamlarni suv bosganlikda aybladi

",2022-11-02 16:58:17,positive,no
" Prezident administratsiyasi rahbari Sardor Umurzakov Shavkat Mirziyoyevning topshirig'i bilan ta'lim tizimi muammolariga bag'ishlangan yig'ilish o'tkazdi. Ko'tarilgan masalalardan biri tadbirkorlar tomonidan maktab erlarini o'zlashtirish faktlari edi

",2022-11-02 16:21:42,positive,no
" Andijon viloyatida 40,4 milliard so'mlik elektr energiyasini o'g'irlagan kriptoferma topildi

",2022-11-02 16:06:45,negative,no
" Joriy yilning 12 noyabr kuni soat 00:01 dan 00: 01 gacha Samarqand aeroporti turkiy davlatlar tashkiloti sammiti Samarqandda o'tkazilishi munosabati bilan havo kemalarini qabul qilish va chiqarishni vaqtincha to'xtatadi, deb xabar berdi Uzbekistan Airports.

",2022-11-02 14:31:43,positive,no
" Abu Dabi Sewerage Services (BAA) Toshkentga kanalizatsiya tizimi muammosini hal qilishda yordam beradi.

",2022-11-02 14:15:27,positive,no
" Yo'l-ta'mirlash ishlari bilan bog'liq holda, Ahmad Donish ko'chasining bir qismi 2-noyabrdan 3-noyabr soat 19:00 gacha dublyordan Moyqo'rg'on ko'chasigacha bo'lgan qismida transport harakati uchun qisman yopiladi.",2022-11-02 13:04:04,negative,no
" Surxondaryo viloyati Muzrabot tumanining sobiq hokimi Erkin Alimov ko'p milliard dollarlik o'g'irlikda gumon qilinmoqda.

",2022-11-02 12:46:10,positive,no
" Xarid qilish har qanday sayyohlik sayohatining muhim qismidir. Biz hammamiz chet eldan biror narsa olib kelishni yaxshi ko'ramiz, xoh u esdalik sovg'asi, xoh markali jinsi shimlar yoki besh yil davomida xavfsiz kiyishingiz mumkin bo'lgan issiq markali ko'ylagi. 

Agar siz maqsadli ravishda xarid qilish festivaliga boradigan bo'lsangiz, unda bu nafaqat kerakli narsalarni va yangi narsalarni rejalashtirilgan sotib olish",2022-11-02 12:23:45,positive,no
" Xakerlar O'zbekiston Senatining veb-saytini buzib, kiberxavfsizlik markaziga salom yo'llashdi. 

",2022-11-02 12:19:35,positive,no
" O'zbekiston Rossiyadan pul kontrabandasi bo'yicha yetakchi o'rinlardan birini egalladi. 

",2022-11-02 12:14:38,positive,no
" Qashqadaryo viloyati qarshi tumanida bolalar bog'chasi qurish uchun ajratilgan yerlarni sotishga uringan quruvchi hibsga olingan

",2022-11-02 11:04:28,negative,no
" Jizzax viloyatida avtohalokatda halok bo'lganlardan birining qarindoshlari sud ekspertizasini o'tkazmaslik uchun binoning derazalari va eshiklarini buzishga harakat qilishdi.

",2022-11-02 10:41:07,negative,no
" O'zbekistonda joriy yilning aprel oyida ishga tushirilgan maishiy texnika markirovkasi jarayonining uchinchi bosqichi 1-noyabrdan boshlandi. Shu vaqtdan boshlab suv isitgichlari, konditsionerlar, o'rnatilgan elektr motorli kichik maishiy texnika, shuningdek barcha turdagi yoritish moslamalari majburiy raqamli identifikatsiyaga bo'ysunadi.

Jarayon qanday davom etadi",2022-11-02 10:18:33,positive,no
 Kempir-Obod suv omborini himoya qilish qo'mitasi Shavkat Mirziyoyevga ochiq murojaat e'lon qildi. Qirg'izistonning taniqli ijtimoiy-siyosiy arboblari guruhi O'zbekiston prezidentidan chegaralarni delimitatsiya qilish va demarkatsiya qilish to'g'risidagi bitimni imzolashni muammoli va bahsli masalalar aniqlanmaguncha kechiktirishni so'radi,2022-11-02 09:54:00,negative,no
" Bodibilding bo'yicha ko'p marotaba O'zbekiston, Osiyo va jahon chempioni Alena Nurayeva vafot etdi

",2022-11-02 09:36:34,negative,no
" 2-NOYABR KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Alisher Qodirov nima uchun ba'zi mamlakatlar mo'l – ko'l yashayotganini, boshqalari esa yo'qligini tushuntirdi

 Navbatsiz uch kishi shifokorga bostirib kirib, ularga guvohnoma berishni talab qilishdi. Rad etilgandan so'ng, ular shifokorni kaltakladilar

 Mirziyoyev biznesga beriladigan imtiyozlar tizimini o'zgartirishni buyurdi. Ularning tarqalishi",2022-11-02 09:10:07,positive,no
" ""Transkonteiner"" YOAJ (""delo"" guruhiga kiradi) – Evroosiyodagi konteyner temir yo'l logistikasining etakchisi-Markaziy Osiyo mamlakatlarida, shu jumladan O'zbekistonda o'z ishtirokini oshirmoqda. Kompaniya uchun mintaqa nima qiziq va xizmatlar geografiyasini kengaytirish rejalari qanday, dedi savdo va mijozlar xizmati direktori ""T",2022-11-02 09:00:59,positive,no
" Ijtimoiy tarmoqlarda Toshkent maktablarida konfet shaklida giyohvand moddalar tarqalishi haqida audio yozuvlar paydo bo'ldi. GUVD bu mish-mishlarni rad etdi.

",2022-11-02 08:58:00,positive,no
" O'zbekiston prezidenti administratsiyasi rahbarining yangi o'rinbosari etib tayinlandi. Bu lavozimni Ulug'bek Qurbonov egalladi.

",2022-11-02 08:42:51,positive,no
" Poytaxtda ba'zida yomg'ir yog'adi. Shamol 510 m/s, 1215 m/s gacha kuchayishi mumkin.harorat 1113° issiqlik.

",2022-11-02 08:20:23,positive,no
" Bugungi kunda tuzilgan Onixning yarmi sotuvchilarning qo'liga o'tishi mumkin

 Alisher Qodirov nima uchun O'zbekistonda aholi Germaniya va Yaponiya fuqarolariga qaraganda kambag'al ekanini tushuntirdi

 Aliment to'lamagan va buning uchun xizmat paytida vafot etgan odam

 Shuningdek, talabalar o'z vatanlarida qabul qilinadi

Bu va ko'p nar alar haqida o'qing do ' t",2022-11-01 22:20:11,positive,no
"Kirkorov Toshkentdagi kontsertda tavlanadi

",2022-11-01 22:14:14,positive,no
" Angora tuman tibbiyot birlashmasining travmatologiya bo'limida navbatsiz uch kishi shifokorga bostirib kirib, ularga sog'lig'i to'g'risida guvohnoma berishni talab qilishdi. Boshqa bemorni qabul qilgan shifokor rad etganidan so'ng, ular uni kaltakladilar.

",2022-11-01 20:08:45,negative,no
" Payme xizmatlari qayta tiklanganligi haqida xabar berdi joylarda to'lov, QR kod orqali to'lov, Payme GO va boshqalar. Endi ular normal rejimda ishlaydi.

",2022-11-01 19:59:10,positive,no
" O'zbekistonda 1-3 noyabr kunlari elektr energiyasi uchun to'lovlarni onlayn to'lash bilan bog'liq muammolar yuzaga kelishi mumkin. Bu ma'lumotlar markazi serverlarida profilaktika ishlarini olib borish bilan bog'liq.

",2022-11-01 19:30:41,negative,no
" 1-NOYABR KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Yog'ingarchilik va sovutish. Sinoptiklar bu yil noyabr oyi o'zbeklar uchun qanday bo'lishini aytib berishdi

 Ichki ishlar vazirligi pasport muddati tugagan fuqarolarni uni ID-kartaga almashtirishga chaqirdi

 Toshkentda pandemiyada halok bo'lgan shifokorlar sharafiga 600 ta daraxt ekiladi

 O'zbeklarga",2022-11-01 18:16:52,positive,no
