date,text,sentiment,promotional
2022-12-21 20:31:48,"Toshkent avtobus parki bir necha kun ichida kam harakatchan fuqarolar uchun moslashtirilmagan 150 dan ortiq Isuzu avtobuslari bilan to'ldirildi. ""Toshshahartransxizmat"" rahbari ""Газете.uz"", bu vaqtinchalik yechim. Shuningdek, u jalb qilingan xavfsizlik kuchlari tizimni yaxshilashga qanday yordam berishini tushuntirdi.",negative,no
2022-12-21 19:00:59,"Aviasales.uz keshbekni tarqatadi

Bu oddiy: siz sayohat qilyapsiz va aviasales.uz pulni qaytaradi.

Naqd pul-bu sheriklarning xizmatlarini sotib olish uchun olinadigan pul aviasales.uz.

Keshbekni qanday xizmatlardan olishingiz mumkin:

- Mehmonxonalardagi xonalar uchun 5% booking.com;
- RentalCars-da avtomobil ijarasi uchun 3% ;
- KiwiTaxi-dan transfer uchun 5% ;
- 5% Tiqets shoulari, attraksionlari va muzeylarida.

Ko'proq o'qing — t.me/Aviasales_uz/1305

Reklama.",positive,no
2022-12-21 18:34:28,Samarqand viloyatida qizil chiroq yonib turgan Damas Nexia va Lada bilan to'qnashdi. Oxirgi haydovchi halok bo'ldi. Damasning ikki yo'lovchisi kasalxonaga yotqizilgan.,negative,no
2022-12-21 18:20:03,"Yong'in xavfsizligi organlarining xulosasiga ko'ra, Toshkentdagi ""Ilhom"" teatrida elektr simlarining eskirganligi sababli qisqa tutashuv yong'in sabab bo'lgan. Teatr tez orada ta'mirlash ishlarini boshlashni rejalashtirmoqda.",positive,no
2022-12-21 18:09:32,"O'zbekiston noyabr oyida Xitoyga 39,6 million dollarlik gaz eksport qilganini ma'lum qildi. Xitoy tomoni bu ko'rsatkichni deyarli uch baravar oshirdi — 114,2 million dollar. Davlat statistika qo'mitasi farqni izohladi.",negative,no
2022-12-21 17:25:00,"Noyabr oyida Rossiya Xitoyni ortda qoldirib, O'zbekiston uchun tashqi savdo bo'yicha bosh sherik bo'ldi. O'zbekiston yetti oy ichida birinchi marta oltin eksportini qayta tikladi va bir oy ichida 556,7 million dollarlik qimmatbaho metallarni sotdi. Mamlakat MDH mamlakatlarining eksport bozorlariga tobora ko'proq qaram bo'lib bormoqda.",negative,no
2022-12-21 17:18:07,"Markaziy Osiyodagi sun'iy yo'ldosh aloqalarida yuqori malakaga ega bo'lgan ses, sun'iy yo'ldoshlar mintaqadagi aloqani yaxshilashga qanday yordam berishini aytib berdi (reklama).",positive,yes
2022-12-21 16:42:31,"Qozog'iston prezidenti Qosim-Jomart Tokayev O'zbekistonga davlat tashrifi bilan keldi, uni davlat rahbari Shavkat Mirziyoyev kutib oldi.",positive,no
2022-12-21 16:26:43,Afg'onistondagi oliy ta'lim vazirligi universitetlarga qizlar uchun darslarni to'xtatishni buyurdi.,negative,no
2022-12-21 15:44:59,"O'zbekiston va Qozog'iston biznes-forumi yakunlari bo'yicha Samarqand va Turkiston o'rtasida savdo-iqtisodiy va madaniy-gumanitar sohalarda hamkorlikni rivojlantirish bo'yicha bitimlar, qishloq xo'jaligi sohasida investitsiya loyihalari va savdo shartnomalari bilan ""yo'l xaritasi"" imzolandi.",positive,no
2022-12-21 15:22:44,"Huquqni muhofaza qilish organlari blogger shahid Salomovani tuhmat va haqorat uchun jinoiy ishda gumon qilinuvchi sifatida jalb qildi. Ayol ""ruhiy holatni tekshirish uchun""tibbiy muassasaga joylashtirilgan. Uning qizi unga advokat berilmaganligini aytadi.",negative,no
2022-12-21 14:59:07,FDG Happy New Ho Ho Home yangi yil aksiyalari seriyasini ishga tushirdi: sovg'alar bonus kvadrat metrdan 240 million so'mgacha chegirmalargacha. Kompaniya yanvar oyidagi narxlarning ko'tarilishidan oldin (reklama huquqi bilan) foydali sarmoya kiritishga vaqt ajratishni tavsiya qiladi.,positive,yes
2022-12-21 14:51:36,O'zbekiston Sirdaryo daryosini oziqlantiradigan To'qtogul suv omboridagi suv sathining keskin pasayishiga yo'l qo'ymaslik uchun Qirg'izistonga turkman gazidan ishlab chiqarilgan elektr energiyasini etkazib berdi.,positive,no
2022-12-21 13:59:00,"AlterEgo loyihasi O'zbekistonning qo'shnilari haqida gapirishda davom etmoqda. Bu safar Kirill Altman Qirg'iziston haqida ekspertlar va siyosatshunoslar bilan suhbatlashdi.

Taqdimotchi va mehmonlar ikki mamlakat va xalqlar o'rtasidagi munosabatlar, Qirg'izistondagi fuqarolik jamiyatining faolligi va uning ""demokratiya oroli"" shon-sharafi, mamlakat rahbariyatining tez-tez o'zgarib turishi, xalq nutqlari uyg'unligi, shuningdek, kempir-abad suv ombori bilan bog'liq vaziyatni muhokama qildilar.",positive,no
2022-12-21 13:33:00,"O'zbekiston va Qozog'iston qo'shma tashqi savdo kompaniyasi va xalqaro sanoat kooperatsiyasi markazini tashkil etishni rejalashtirmoqda, dedi bosh vazir o'rinbosari Jamshid Xodjayev ikki tomonlama biznes-forumda. Shuningdek, u Qozog'iston hududida chorva mollari, don va moyli o'simliklarni etishtirish bo'yicha qo'shma loyihalarni taklif qildi.",positive,no
2022-12-21 13:22:52,"Toshkentdagi ichki ishlar boshqarmasi xodimi hamkasblari oldida o'smirga qo'pol munosabatda bo'lib, uning qo'lidan ushlab, uni uchastkaga olib borishga harakat qildi. Bu haqda video internetda paydo bo'ldi. Yigit huquqni muhofaza qilish organlarining harakatlarini asoslashni so'radi va ularning qonuniyligi to'g'risida so'radi. Poytaxt ichki ishlar boshqarmasi xodimlarning harakatlarini qoraladi.",positive,no
2022-12-21 13:15:00,"Toshkentning 220 dan ortiq avtobuslarini joriy va kapital ta'mirlash uchun 5 mlrd so'm ajratildi. Ma'lum bo'lishicha, 175 ta avtobus keyinchalik ekspluatatsiya qilinmaydi va hisobdan chiqariladi.",positive,no
2022-12-21 13:10:05,Asia Clean Center Karcher maishiy texnika aksiyasini e'lon qildi. Dekabr oyining oxirigacha siz Karcher maishiy texnikasini 30% gacha chegirma bilan sotib olishingiz mumkin (reklama huquqi bilan).,positive,yes
2022-12-21 12:15:36,"Toshkentda issiqlik ta'minoti tariflari pasaytirilganligi sababli zararni qoplash uchun davlat byudjetidan 404,7 mlrd so'm (35,8 mln dollar) ajratmoqchi, garchi ba'zi deputatlar va hisob palatasi bunga qarshi chiqishgan. Moliya vazirligi rahbari buni mahalliy byudjetda bu pul yo'qligi bilan izohladi, garchi ilgari u erda 1,3 trillion so'm qolgan bo'lsa ham.",negative,no
2022-12-21 11:08:03,"Tashkent City Mall O'zbekistonni jahon chakana savdo xaritasiga kiritishga intilmoqda. Kannda MAPIC savdo ko'chmas mulk sohasida xalqaro ko'rgazma bo'lib o'tdi, unda Toshkentda qurilayotgan Tashkent City Mall savdo markazi (reklama) namoyish etildi.",negative,yes
2022-12-21 10:33:13,"Transport vaziri jamoat transportidan foydalanishni boshladi — TSTH

O'zbekiston transport vaziri Ilhom Maxkamov prezidentning so'nggi topshiriqlaridan so'ng haftasiga to'rt marta jamoat transportidan foydalanishni boshladi. Bu haqda ""Toshshahartransxizmat"" rahbari o'rinbosari Abdujamil Azizov ma'lum qildi.

So'nggi kunlarda avtobus va bekatlarda ichki ishlar vazirligi, Toshkent ichki ishlar boshqarmasi, Milliy gvardiya rahbarlari va poytaxt Uchtepa tumani hokimi ham ko'rindi. Amaldorlar bilan video joylashtirgan bloggerlar ""odamlar bilan muloqot"" iboralaridan foydalanadilar va ""bu sodir bo'lishi mumkin""deb ta'kidlashadi.",positive,no
2022-12-21 09:46:04,"Amir Temur prospektida va poytaxtning boshqa bir qator ko'chalarida jamoat transporti uchun ajratilgan yo'llar yana paydo bo'ladi. Ushbu chiziqlar nihoyat ""ishlashi"" uchun avtobuslar yo'l harakati qoidalarini buzish kameralari bilan jihozlangan. Boshqa mashinalarning kirib kelishini oldini olish uchun ba'zi ""ajratilgan"" joylar vaqtincha konuslar bilan ajratilgan.",positive,no
2022-12-21 08:59:03,"Urganchda Mobiuz xizmat ko'rsatish markazi ochildi. Kompaniyaning Xorazm viloyatidagi yangilangan bosh ofisida abonentlar, korporativ mijozlar va tijorat hamkorlari (reklama huquqi asosida) uchun zarur shart-sharoitlar yaratilgan.",positive,yes
2022-12-21 00:05:20,Dushanba va seshanba kunlari Toshkentning bir qator ko'chalarida uzoq tirbandliklar kuzatildi. Buning sababi markirovkaning yangilanishi edi. Ommaviy ogohlantirish yo'q edi. Haydovchilar aylanma yo'llarni izlashlari kerak edi.,negative,no
2022-12-20 20:18:05,"Qonunchilik palatasi 2022-yilda O'zbekiston davlat byudjeti xarajatlarini 22,9 trln so'mga (2 mlrd dollar) oshirishni uch o'qishda ma'qulladi. Ushbu miqdorning deyarli yarmi gazni sotish va sotib olish o'rtasidagi salbiy farqni, shuningdek uni tashish xarajatlarini qoplashga sarflanadi. 

Boshqa xarajatlar ro'yxati, shu jumladan ShHTga tayyorgarlik xarajatlari.",negative,no
2022-12-20 18:29:38,Ichki ishlar organlari xodimlari o'zbekistonlik qizlarni Hindistonga fohishalik bilan shug'ullanish uchun yuborgan er-xotinning faoliyatini to'xtatdilar.,positive,no
2022-12-20 17:10:33,"O'zbekistonda 2023 yilda tumanlar va shaharlar sharoit, salohiyat va imkoniyatlardan kelib chiqib besh toifaga bo'linadi. Toifaga qarab, har xil soliq stavkalari, kreditlar, subsidiyalar va kompensatsiyalar miqdori qo'llaniladi, bu adolatli qaror bo'ladi, deydi prezident.",positive,no
2022-12-20 16:15:09,"Prezidentning fikricha, AGMK, O'zmetkombinat va boshqalar kabi yirik korxonalar o'z ehtiyojlari uchun 1000 MVt quvvatga ega quyosh elektr stansiyalarini o'rnatishi mumkin, aks holda ular elektr ta'minotidan uziladi. Uch yil ichida barcha davlat tashkilotlarida quyosh panellari va issiq suv kollektorlari o'rnatiladi.",positive,no
2022-12-20 15:40:01,"Mirobod tuman jinoyat ishlari bo'yicha sudi oktyabr oyida mast holatda shifokor va tez yordam haydovchisini urib, ""tez yordam mashinasi""ning eshigini yirtib tashlagan yigitni ikki yilga ozodlikdan mahrum qildi.",positive,no
2022-12-20 15:30:15,"Tariflarning bozor narxlari bilan energiya sektorida erkin bozorga o'tish to'g'ri yo'l, dedi prezident. Islohot muhtoj oilalarning ko'magi bilan ""bosqichma-bosqich va shoshilmasdan"" amalga oshiriladi. ""Endi yaxshi daromadli odamlar va daromadlari bo'lmaganlar bir xil narxda sotib olishadi. Bu adolatsizlik"", dedi u.",negative,no
2022-12-20 15:10:00,23 yoshli ayol Qashqadaryo viloyatining Kasbi tumanida osilgan holda topilgan. O'lim sababini aniqlash uchun tegishli tekshiruvlar buyuriladi.,negative,no
2022-12-20 14:59:08,Tecno smartfon brendi yangi yil uchun yaqinlaringizga qanday sovg'alarni tanlashingiz mumkinligi haqida ba'zi maslahatlar berdi (reklama huquqi bilan).,negative,yes
2022-12-20 14:51:00,"Dunyoning 200 ga yaqin mamlakati 2030 yilga kelib biologik turlarning yo'q bo'lib ketishini to'xtatish, zararli davlat subsidiyalarini qisqartirish va oziq-ovqat chiqindilarini ikki baravar kamaytirish uchun sayyoramiz erlari va suvlarining kamida 30 foizini himoya qilish majburiyatini oldi.",positive,no
2022-12-20 14:42:57,"Davlat xavfsizlik xizmati xodimlari va boshqa xavfsizlik xodimlari Qirg'iziston va Tojikistondan kontrabanda yo'li bilan olib kelingan 4 kg dan ortiq gashish va afyun topib, giyohvand moddalar savdosi bilan bog'liq bir nechta holatlarni bartaraf etishdi.",positive,no
2022-12-20 14:10:40,"O'zbekistonda muhtoj yosh oilalar uchun ""eng qulay shartlarda"" uylar qurish uchun ""mening birinchi uyim""yangi ipoteka dasturini ishga tushirish rejalashtirilgan. Dastur Toshkent viloyatidan boshlanadi, dedi prezident murojaatida.",positive,no
2022-12-20 13:53:00,"Prezident Shavkat Mirziyoyev O'zbekiston jamiyatda hech qanday radikallashuvga yo'l qo'ymasligini, dinni o'z manfaati uchun siyosiy maqsadlarda ishlatishini va ma'rifat o'rniga jaholatni tasdiqlashini ta'kidladi.",positive,no
2022-12-20 13:43:14,"Prezident o'z murojaatnomasida sud-huquq tizimidagi o'zgarishlarni e'lon qildi: advokat tanlash tizimini joriy etish, viloyat sudlarining javobgarligi va vakolatlarini oshirish, prokurorlarning xolisligini qonun bilan mustahkamlash, ayblov xulosasiga himoya fikrini kiritish va boshqalar rejalashtirilgan.",positive,no
2022-12-20 13:37:49,"""Yangi O'zbekistonga ""farzandim chet tillarini biladi, lekin ona tilini bilmaydi""kabi so'zlar mos kelmaydi. Chet tilini bilish kerak, lekin ona tilini bilish shart"", — dedi prezident Shavkat Mirziyoyev parlament va mamlakat xalqiga yo'llagan maktubida.",negative,no
2022-12-20 13:29:20,"O'zbekiston prezidenti Shavkat Mirziyoyevning Oliy Majlisga murojaatnomasi yakunlandi. Bu 2 soat 25 daqiqa davom etdi.

Xabar haqidagi materiallarni bizning veb-saytimizda o'qing:",positive,no
2022-12-20 13:26:23,"Prokurorlar o'rniga sudlar O'zbekistonda tintuv va telefon suhbatlarini tinglash uchun sanktsiyalar beradi, dedi prezident o'z maktubida (u bu haqda 2017 yilgi maktubida gapirgan). Bundan tashqari, tergovchi mol — mulkni hibsga ololmaydi-bu vakolatlar sudga ham o'tadi.",positive,no
2022-12-20 13:20:46,"""Ona tilini bilish majburiy bo'lishi kerak"" - prezident

Prezident Shavkat Mirziyoyev parlamentga yo'llagan maktubida ta'lim sohasini rivojlantirish haqida so'z yuritar ekan, ona tilini bilishga e'tiborni kuchaytirish zarurligini ta'kidladi.

""Milliy ongimizning ramzi, ma'naviyatimizning asosi bo'lgan ona tilimizga e'tibor yanada kuchayadi"", dedi u.

""Albatta, oilada biz chet tilini ham bilishimiz kerak, bu hozir vaqt talabidir. Ammo ona tilini bilish majburiy bo'lishi kerak. Majburiy!"",- deya ta'kidladi prezident.

""Yangi O'zbekistonga"" kabi so'zlar mos kelmaydi.farzandim chet tillarini biladi, lekin ona tilini bilmaydi. Chet tilini bilish kerak, lekin ona tilini bilish shart"", — deya qo'shimcha qildi Shavkat Mirziyoyev.",negative,no
2022-12-20 13:11:11,"Ustyurt platosida yuqori istiqbolli chuqur — 6 km dan ortiq qatlamlarda gaz konlarini qidirish amalga oshiriladi, unga yirik xorijiy investorlar jalb qilinadi. ""Berilgan barcha gaz qazib olish litsenziyalari qayta ko'rib chiqiladi"", dedi prezident.",positive,no
2022-12-20 12:59:03,Beeline Uzbekistan Visa xalqaro to'lov tizimi mukofotiga sazovor bo'ldi. Kompaniya Visa tomonidan virtual kartalarni o'z ilovasida (reklama) chiqarish imkoniyatini joriy etganligi uchun mukofotga sazovor bo'ldi.,positive,yes
2022-12-20 12:49:13,"""Jamoat transporti sohasidagi vaziyat tubdan o'zgaradi"", dedi Shavkat Mirziyoyev parlamentga yo'llagan maktubida. Toshkent uchun 1000 ta avtobus sotib olish va 7 ta yer usti metro stansiyasini ochishdan tashqari, 2023 yilda 1000 ta avtobus mintaqalarga beriladi. Boshqa transport turlari haqida hech narsa aytilmagan.",positive,no
2022-12-20 12:43:33,"Davlat tibbiy sug'urtasiga o'tish tezlashadi, bunday tizim kelasi yili Toshkentda ishga tushiriladi, so'ngra boshqa hududlarda ham bosqichma-bosqich joriy etiladi, dedi prezident. Shuningdek, u Samarqand, Farg'ona va Xorazmda saraton kasallari uchun radiologik markazlar tashkil etilishini e'lon qildi.",positive,no
2022-12-20 12:21:15,"Prezident parlamentga yo'llagan maktubida nima uchun ""quyi darajadagi kichik odamlar"" korruptsiya uchun jinoiy javobgarlikka tortilishini va Vazirlar javobgarlikni o'z zimmalariga olishni va lavozimni tark etishni istamasligini so'radi. Endi yondashuv boshqacha bo'ladi, dedi u.",positive,no
2022-12-20 12:17:43,"Prezident Konstitutsiyada o'qituvchi maqomini, uning sha'ni va qadr-qimmatini himoya qilish kafolatlarini mustahkamlashni taklif qildi. Shuningdek, u mamlakatning barcha maktablarida bepul oziq-ovqat mahsulotlarini joriy etishni e'lon qildi, buning uchun 2,3 trln so'm ajratiladi.",positive,no
2022-12-20 12:05:29,Prezident Shavkat Mirziyoyev har birining aholisi millionga yaqin bo'lgan Samarqand va Namangan shaharlarini alohida ma'muriy-hududiy birliklar sifatida respublika bo'ysunishiga o'tkazishni taklif qildi.,positive,no
2022-12-20 11:48:51,"Prezident Shavkat Mirziyoyev o'z maktubida O'zbekistonda vazirlik va idoralar sonini ikki barobardan ziyod — 28 taga, shuningdek, davlat xizmatchilari sonini 30-35 foizga qisqartirish rejalashtirilmoqda. Uning so'zlariga ko'ra, ""qo'lda boshqarish"" dan ixcham va samarali davlat boshqaruv tizimiga o'tish vaqti keldi.",positive,no
2022-12-20 11:44:46,"Tataristonning ""Ximgrad"" texnopolis sanoat parki avtomobil, tirkama va osma texnika ishlab chiqaradigan UzAuto Trailer zavodining egasi bo'ldi. Bitim qiymati 561,1 mlrd so'mni (taxminan 49,7 mln dollar) tashkil etdi.",negative,no
2022-12-20 11:39:41,"Prezident-Konstitutsiyani isloh qilish bo'yicha ishlarni davom ettirish to'g'risida

""Biz insonning sha'ni va qadr-qimmatini yuksak qadriyat sifatida hurmat qilish g'oyasi bilan uyg'unlashgan zamonaviy Konstitutsiyani, yangi O'zbekistonning maqsadlariga to'liq mos keladigan va kelajak avlodlarga xizmat qiladigan asosiy qonunni ishlab chiqishimiz kerak"". Prezident Shavkat Mirziyoyev bu haqda parlamentga yo'llagan maktubida ma'lum qildi.

""""Birinchi navbatda – inson, keyin – jamiyat va davlat"" tamoyili Konstitutsiya va qonunlarda, kundalik hayotimizda chuqur o'rnatilishi kerak"", dedi u.

""Xalqimiz konstitutsiyaviy islohotdan katta o'zgarishlarni kutmoqda.""

""Fuqarolarimiz tomonidan bildirilgan barcha taklif va istaklar albatta hisobga olinadi va Konstitutsiya loyihasi umumxalq referendumiga chiqariladi"".",negative,no
2022-12-20 11:30:14,Siz translyatsiyani to'g'ridan-to'g'ri veb-saytimizning bosh sahifasida tomosha qilishingiz mumkin:,negative,no
2022-12-20 11:27:31,"Shavkat Mirziyoyev o'z maktubida Qoraqalpog'istonda iyul oyi boshidagi voqealarga to'xtalib o'tdi

""Qoraqalpog'istondagi voqealar xalqimizni qattiq xafa qildi. Xudoga shukur, ko'p millatli xalqimizning donoligi tufayli vaziyat tezda normallashdi"", dedi prezident.

""Qoraqalpog'istonning yutuqlari-butun O'zbekistonning yutuqlari, Qoraqalpog'istonning tashvishlari-butun O'zbekistonning tashvishlari"". Bu g'oya har doim biz uchun amaliy harakatlar dasturi bo'lib kelgan va bundan keyin ham shunday bo'ladi"", dedi u.

""Yangi O'zbekistonda har tomonlama rivojlangan, obod va obod yangi Qoraqalpog'istonni birgalikda barpo etish bizning ezgu maqsadimizdir"", – deya ta'kidladi davlatimiz rahbari.

U shunday dedi: ""hech qanday kuch xalqlarimizning azaliy do'stligiga ta'sir qila olmaydi. Chunki bizda bitta o'tmish, bitta hozirgi va bitta kelajak bor!»",positive,no
2022-12-20 11:21:00,"Shavkat Mirziyoyev 2023 yilni insonga g'amxo'rlik va sifatli ta'lim yili deb e'lon qilishni taklif qildi (insonga e'tibor va sifatli ta ' lim yili).

Taklif qarsaklar bilan kutib olindi.",positive,no
2022-12-20 11:15:02,"Yakuniy 2022 yil juda qiyin sinov yili bo'ldi, dedi prezident. ""Ushbu davrda biz topgan tajriba yana bir haqiqatni tasdiqlaydi: faqat o'jar va fidokorona mehnat bilan taraqqiyotga erishish mumkin"", dedi u.

Bu yil O'zbekiston aholisi soni 36 milliondan oshib, har yili 900 mingga yaqin yangi avlod bilan to'ldirilib, ""bu bizni albatta quvontiradi"".

""Biz katta va do'stona oilamizdagi har bir kishi - O'zbekistonda tinchlik va farovonlikda yashashi uchun barcha zarur shart - sharoitlarni yaratishga harakat qilmoqdamiz"", dedi davlatimiz rahbari.

U ""pandemiya, chuqur iqtisodiy, siyosiy inqiroz va dunyodagi qarama-qarshiliklarga qaramay""mamlakatning bir qator yutuqlarini qayd etdi.

""Keng ko'lamli va samarali islohotlar natijasida mamlakatning yalpi ichki mahsuloti birinchi marta 80 milliard dollardan oshdi. Faqat shu yilning o'zida iqtisodiyotimizga 8 milliard dollar to'g'ridan - to'g'ri xorijiy investitsiyalar jalb qilindi va eksport 19 milliard dollarga yetdi"", dedi prezident.",positive,no
2022-12-20 11:02:23,"Prezidentimiz O'zbekiston parlamenti va xalqiga yo'llagan maktubida so'zlay boshladi

Jonli efir keladi:

""O'zbekiston 24"", ""O'zbekiston"" (surdoperevod bilan), ""Yoshlar"", ""Mahalla"", ""Madaniyat va ma'rifat"", ""O'zbekiston tarixi"", ""Sevimli"", ""Milliy"", ""zo'r TV""telekanallarida;
""Toshkent"", ""Dunyo bo'ylab"", ""Mening yurtimim"" (ruscha tarjimasi bilan);
""Foreign Languages"", ""UzreportTV"" (inglizcha tarjimasi bilan);
Prezident matbuot xizmatining rasmiy Facebook sahifasida;
Prezident matbuot xizmatining YouTube kanalida.",positive,no
2022-12-20 11:00:07,"Ipak YouLi va ITFC 15 million dollarlik moliyalashtirish shartnomasini imzoladilar. Xalqaro Islom savdo-moliya korporatsiyasi va ""Ipak yo'li"" AIKB O'zbekistonning xususiy sektoriga savdo moliyalashtirishni qo'llab-quvvatlash to'g'risida bitim imzoladilar (reklama).",positive,yes
