text,clean_text,sentiment
"Konstitutsiyaga tuzatishlar referendum orqali qabul qilinishi taklif qilindi. ""Agar biz fuqarolarimizning fikri va qo'llab — quvvatlashiga tayanib, referendum orqali konstitutsiyaviy islohotlarni amalga oshirsak, bu xalqimizning irodasi bo'ladi"", dedi Shavkat Mirziyoyev.",konstitutsiyaga tuzatishlar referendum orqali qabul qilinishi taklif qilindi agar biz fuqarolarimizning fikri va qollab quvvatlashiga tayanib referendum orqali konstitutsiyaviy islohotlarni amalga oshirsak bu xalqimizning irodasi boladi dedi shavkat mirziyoyev,0
"Shavkat Mirziyoyev, uning fikricha, hokimlar bir vaqtning o'zida xalq deputatlari kengashlarini boshqarayotgani haqidagi normani Konstitutsiyadan chiqarish vaqti kelganini aytdi. Uning so'zlariga ko'ra, bu hokimlarning deputatlar oldidagi mas'uliyatini oshiradi.",shavkat mirziyoyev uning fikricha hokimlar bir vaqtning ozida xalq deputatlari kengashlarini boshqarayotgani haqidagi normani konstitutsiyadan chiqarish vaqti kelganini aytdi uning sozlariga kora bu hokimlarning deputatlar oldidagi masuliyatini oshiradi,1
Tibbiy muassasalar tomonidan FHDYO bo'limlarida tug'ilishni ro'yxatdan o'tkazish to'g'risida berilgan QR kodli sertifikat tug'ilganlik to'g'risidagi guvohnomaga tenglashtirilishi rejalashtirilgan. Nikohni ro'yxatdan o'tkazish va bekor qilish to'g'risidagi ariza davlat xizmatlari markazlari orqali o'rnatilishi taklif etiladi.,tibbiy muassasalar tomonidan fhdyo bolimlarida tugilishni royxatdan otkazish togrisida berilgan qr kodli sertifikat tugilganlik togrisidagi guvohnomaga tenglashtirilishi rejalashtirilgan nikohni royxatdan otkazish va bekor qilish togrisidagi ariza davlat xizmatlari markazlari orqali ornatilishi taklif etiladi,1
"Yaqin uch kun ichida O'zbekistonning Markaziy, Janubiy va Sharqiy mintaqalarida momaqaldiroq yog'ishi ehtimoli saqlanib qoladi, harorat me'yordan biroz pastroq bo'ladi. Ammo ish haftasi oxirida harorat +39 darajaga ko'tariladi.",yaqin uch kun ichida ozbekistonning markaziy janubiy va sharqiy mintaqalarida momaqaldiroq yogishi ehtimoli saqlanib qoladi harorat meyordan biroz pastroq boladi ammo ish haftasi oxirida harorat darajaga kotariladi,1
"Fransiya prezidenti Emmanuel Makron koalitsiyasi parlament saylovlarining ikkinchi turi yakunlari bo'yicha quyi palatada ko'pchilik o'rinlarni qo'lga kiritmadi. Endi "" Birgalikda!""siz raqiblar bilan muzokara qilishingiz kerak.",fransiya prezidenti emmanuel makron koalitsiyasi parlament saylovlarining ikkinchi turi yakunlari boyicha quyi palatada kopchilik orinlarni qolga kiritmadi endi birgalikda siz raqiblar bilan muzokara qilishingiz kerak,1
"Shavkat Mirziyoyev o'lim jazosini qaytarish bo'yicha takliflarga rozi emasligini bildirdi va uni taqiqlash to'g'risidagi normani Konstitutsiyaga kiritishni taklif qildi. ""Chunki yashash huquqi har bir insonning tabiiy huquqidir"", dedi u.",shavkat mirziyoyev olim jazosini qaytarish boyicha takliflarga rozi emasligini bildirdi va uni taqiqlash togrisidagi normani konstitutsiyaga kiritishni taklif qildi chunki yashash huquqi har bir insonning tabiiy huquqidir dedi u,0
Prezident Shavkat Mirziyoyev Konstitutsiyani isloh qilish bo'yicha konstitutsiyaviy komissiya a'zolari bilan uchrashuvda nima uchun hozirda konstitutsiyaviy islohot zarurligi va bu oddiy odamga nima berishi haqidagi savollarga javob berdi.,prezident shavkat mirziyoyev konstitutsiyani isloh qilish boyicha konstitutsiyaviy komissiya azolari bilan uchrashuvda nima uchun hozirda konstitutsiyaviy islohot zarurligi va bu oddiy odamga nima berishi haqidagi savollarga javob berdi,0
Sobiq hokim Andijon Bahromjon Haydarovning 6 iyun kuni hibsga olingan kuni va ertasi kuni uning nomidan imzolangan 26 ta qarori va farmoyishlari Adliya bo'limi taqdimnomasiga binoan yangi hokimning qarori bilan bekor qilindi.,sobiq hokim andijon bahromjon haydarovning iyun kuni hibsga olingan kuni va ertasi kuni uning nomidan imzolangan ta qarori va farmoyishlari adliya bolimi taqdimnomasiga binoan yangi hokimning qarori bilan bekor qilindi,1
Andijonda ular yashagan uyda qotillik izlari bo'lgan ikki voyaga etmaganning jasadlari topilgan.,andijonda ular yashagan uyda qotillik izlari bolgan ikki voyaga etmaganning jasadlari topilgan,0
"O'zbekiston yoshlar terma jamoasi murabbiyi Osiyo Kubogi finalida mag'lubiyatga uchraganidan keyin ko'z yoshlarini to'kmadi va uning ayblovlari g'alaba qozonish uchun maydonga tushganini aytdi. Uning so'zlariga ko'ra, Saudiya Arabistoniga mag'lubiyatdan so'ng, jamoa faqat kuchliroq bo'ladi va oxir-oqibat o'z maqsadiga erishadi va Osiyo chempioni bo'ladi.",ozbekiston yoshlar terma jamoasi murabbiyi osiyo kubogi finalida maglubiyatga uchraganidan keyin koz yoshlarini tokmadi va uning ayblovlari galaba qozonish uchun maydonga tushganini aytdi uning sozlariga kora saudiya arabistoniga maglubiyatdan song jamoa faqat kuchliroq boladi va oxir oqibat oz maqsadiga erishadi va osiyo chempioni boladi,1
"O'zbekiston yoshlar terma jamoasi futbolchilari u-23 Osiyo Kubogi finalida Saudiya Arabistonidagi raqiblariga mag'lub bo'lib, turnirning ""kumush"" medalini qo'lga kiritdi (video, foto, statistika).",ozbekiston yoshlar terma jamoasi futbolchilari u osiyo kubogi finalida saudiya arabistonidagi raqiblariga maglub bolib turnirning kumush medalini qolga kiritdi video foto statistika,0
"Sotuvga qo'yilishidan oldin ham, u-23 Osiyo Kubogi finaliga chiptalarning aksariyati jismoniy shaxslar va kompaniyalar tomonidan bron qilingan. Qo'l bilan chiptalar 100 ming so'mdan 100 dollargacha sotiladi, rasmiy qiymati esa 25, 50 va 100 ming so'mni tashkil etadi.",sotuvga qoyilishidan oldin ham u osiyo kubogi finaliga chiptalarning aksariyati jismoniy shaxslar va kompaniyalar tomonidan bron qilingan qol bilan chiptalar ming somdan dollargacha sotiladi rasmiy qiymati esa va ming somni tashkil etadi,0
Fevral oyi oxiridan beri birinchi marta O'zbekistonda koronavirus holatlarining kunlik o'sishi 100 dan oshdi. Toshkentda 85 ta yangi holat aniqlandi.,fevral oyi oxiridan beri birinchi marta ozbekistonda koronavirus holatlarining kunlik osishi dan oshdi toshkentda ta yangi holat aniqlandi,0
"O'zbekiston yoshlar terma jamoasi Osiyo Kubogi finalida Saudiya Arabistoni u-23 bilan o'yin o'tkazadi. O'zbekistonliklar turnir tarixida kubokni ikki marta qo'lga kiritgan birinchi jamoa bo'lishdan bir qadam narida. Raqiblar allaqachon besh marta uchrashishgan, ammo O'zbekiston hali hech qanday g'alaba qozonmagan.",ozbekiston yoshlar terma jamoasi osiyo kubogi finalida saudiya arabistoni u bilan oyin otkazadi ozbekistonliklar turnir tarixida kubokni ikki marta qolga kiritgan birinchi jamoa bolishdan bir qadam narida raqiblar allaqachon besh marta uchrashishgan ammo ozbekiston hali hech qanday galaba qozonmagan,1
"Milliy gvardiya O'zbekiston va Saudiya Arabistoni o'rtasidagi Osiyo Kubogi-2022 u-23 finali arafasida muxlislarni xulq-atvor madaniyati, stadion o'yinchilari, hakamlari va xodimlariga hurmat, poklik va jamoat tartibini saqlashga chaqirdi.",milliy gvardiya ozbekiston va saudiya arabistoni ortasidagi osiyo kubogi u finali arafasida muxlislarni xulq atvor madaniyati stadion oyinchilari hakamlari va xodimlariga hurmat poklik va jamoat tartibini saqlashga chaqirdi,1
"Toshkentdagi ""Milliy"" stadioni atrofida soat 12: 00 dan 00: 00 gacha u-23 Osiyo kubogi doirasida futbol bo'yicha final o'yini o'tkazilishi munosabati bilan ko'chalar transport uchun yopiladi.",toshkentdagi milliy stadioni atrofida soat dan gacha u osiyo kubogi doirasida futbol boyicha final oyini otkazilishi munosabati bilan kochalar transport uchun yopiladi,1
Surxondaryodagi to'yda kelinni urgan kuyov jazodan qochadi. Sud qizning da'volari yo'qligi va uning arizasi tufayli ma'muriy jazoni qo'llamadi.,surxondaryodagi toyda kelinni urgan kuyov jazodan qochadi sud qizning davolari yoqligi va uning arizasi tufayli mamuriy jazoni qollamadi,0
"Bolalar Ombudsmani Aliya Yunusovaning ta'kidlashicha, Payarikda onaning bolani kaltaklashi bilan bog'liq voqea jamoatchilikka ma'lum bo'lgan holatlardan biri. U fuqarolarni befarq bo'lmaslikka va bunday holatlar to'g'risida huquqni muhofaza qilish organlariga xabar berishga chaqirdi.",bolalar ombudsmani aliya yunusovaning takidlashicha payarikda onaning bolani kaltaklashi bilan bogliq voqea jamoatchilikka malum bolgan holatlardan biri u fuqarolarni befarq bolmaslikka va bunday holatlar togrisida huquqni muhofaza qilish organlariga xabar berishga chaqirdi,1
"Rossiyalik fotograf Arseniy Kotov 10 yil davomida sobiq Sovet Ittifoqi shaharlari bo'ylab sayohat qilib, sovet modernizmi arxitekturasining yangi burchaklarini qidirmoqda. ""Газета.uz undan O'zbekistonga sayohat va ushbu janrning Markaziy Osiyodagi xususiyatlari haqida so'radi.",rossiyalik fotograf arseniy kotov yil davomida sobiq sovet ittifoqi shaharlari boylab sayohat qilib sovet modernizmi arxitekturasining yangi burchaklarini qidirmoqda uz undan ozbekistonga sayohat va ushbu janrning markaziy osiyodagi xususiyatlari haqida soradi,1
"Prezident akusherlik va ginekologiya markazi, reproduktiv salomatlik markazi va skrining markazini bitta tuzilishga birlashtirishni buyurdi. Shahar va tumanlarda tumanlararo perinatal markazlar tashkil etiladi. Yangi tug'ilgan chaqaloqlarning eshitish qobiliyatini tekshirish amaliyoti barcha tug'ruqxonalarda joriy etiladi.",prezident akusherlik va ginekologiya markazi reproduktiv salomatlik markazi va skrining markazini bitta tuzilishga birlashtirishni buyurdi shahar va tumanlarda tumanlararo perinatal markazlar tashkil etiladi yangi tugilgan chaqaloqlarning eshitish qobiliyatini tekshirish amaliyoti barcha tugruqxonalarda joriy etiladi,1
"Mass-media jamg'armasi vasiylik kengashi rahbari Komil Allamjonov avtomobillarni bo'yash bepul bo'lishi kerak, deb hisoblaydi. Tarmoqdagi so'nggi haftalarda foydalanuvchilar hashtag bilan qiyinchilikni boshladilar",mass media jamgarmasi vasiylik kengashi rahbari komil allamjonov avtomobillarni boyash bepul bolishi kerak deb hisoblaydi tarmoqdagi songgi haftalarda foydalanuvchilar hashtag bilan qiyinchilikni boshladilar,1
"Pechene, shaftoli, qulupnay, qaymoqli, banan va berry va boshqa muzqaymoq retseptlari bilan sendvich muzqaymoq-tanlovdan Zira.uz.",pechene shaftoli qulupnay qaymoqli banan va berry va boshqa muzqaymoq retseptlari bilan sendvich muzqaymoq tanlovdan zirauz,1
"Agrobank-dan tezkor pul o'tkazmalari

Agrobank o'z mijozlariga g'amxo'rlik qildi va noyob xizmatni ishga tushirdi: O'zbekistondan Turkiyaga va undan pul o'tkazmalari.

Xizmatning afzalliklari:

- 24/7 mavjudligi;
- summani avtomatik ravishda lira va dollarga aylantirish;
- kam komissiya;
- o'tkazmaning yuqori tezligi: atigi 1 daqiqa-va pul oluvchida.

Eksklyuziv taklifdan foydalanish uchun Agrobank mobile dasturini yuklab olish va unda ro'yxatdan o'tish kifoya.

Siz UPT filiallarida Turkiyadan pul o'tkazmasini yuborishingiz mumkin.

Telegram  |  Instagram  |  Facebook | YouTube

Reklama.",agrobank dan tezkor pul otkazmalari agrobank oz mijozlariga gamxorlik qildi va noyob xizmatni ishga tushirdi ozbekistondan turkiyaga va undan pul otkazmalari xizmatning afzalliklari mavjudligi summani avtomatik ravishda lira va dollarga aylantirish kam komissiya otkazmaning yuqori tezligi atigi daqiqa va pul oluvchida eksklyuziv taklifdan foydalanish uchun agrobank mobile dasturini yuklab olish va unda royxatdan otish kifoya siz upt filiallarida turkiyadan pul otkazmasini yuborishingiz mumkin telegram instagram facebook youtube reklama,1
"Toshkentdagi ""Bunyodkor"" stadionida yuzlab muxlislar u-23 Osiyo Kubogi final o'yiniga chipta sotib olishga harakat qilishdi. Olomon tartibsizliklarga olib keldi. Xabarlarga ko'ra, huquqni muhofaza qilish organlari olomonni tarqatish uchun ko'zdan yosh oqizuvchi gazdan foydalangan, ammo Milliy gvardiya maxsus vositalar va kuch ishlatishni rad etadi.",toshkentdagi bunyodkor stadionida yuzlab muxlislar u osiyo kubogi final oyiniga chipta sotib olishga harakat qilishdi olomon tartibsizliklarga olib keldi xabarlarga kora huquqni muhofaza qilish organlari olomonni tarqatish uchun kozdan yosh oqizuvchi gazdan foydalangan ammo milliy gvardiya maxsus vositalar va kuch ishlatishni rad etadi,0
"Qozog'iston Lugansk va Donetsk xalq respublikalari vakili sifatida ""kvazi-davlat hududlarini"" tan olmaydi, dedi mamlakat prezidenti Qosim-Jomart Tokayev Rossiya prezidenti Vladimir Putin ishtirokida. ""Agar xalqlarning o'z taqdirini o'zi belgilash huquqi amalga oshirilsa, unda 193 davlat o'rniga er yuzida 500-600 dan ortiq davlatlar paydo bo'ladi. Bu betartiblik bo'ladi"", dedi u.",qozogiston lugansk va donetsk xalq respublikalari vakili sifatida kvazi davlat hududlarini tan olmaydi dedi mamlakat prezidenti qosim jomart tokayev rossiya prezidenti vladimir putin ishtirokida agar xalqlarning oz taqdirini ozi belgilash huquqi amalga oshirilsa unda davlat orniga er yuzida dan ortiq davlatlar paydo boladi bu betartiblik boladi dedi u,1
"Shavkat Mirziyoyev bolalar gematologiyasi, onkologiyasi va klinik immunologiyasi bo'yicha yangi markazga tashrif buyurdi. ""Mening kelishimning maqsadi sizga kuch berish, umidlaringizni oshirishdir. Bu barchamiz uchun sinov"", dedi prezident markazda davolanayotgan bolalar va ularning onalariga.",shavkat mirziyoyev bolalar gematologiyasi onkologiyasi va klinik immunologiyasi boyicha yangi markazga tashrif buyurdi mening kelishimning maqsadi sizga kuch berish umidlaringizni oshirishdir bu barchamiz uchun sinov dedi prezident markazda davolanayotgan bolalar va ularning onalariga,1
"To'rtta film premyerasi, ochiq havoda mashg'ulotlar, kontsertlar, poytaxt markazidagi Sabantuy, ko'rgazmalar va yarmarkalar, do'konlardagi aktsiyalar, bolalar o'yin-kulgilari, ijodiy mahorat darslari, ziyofatlar va restoranlar va akvaparklar va yaqinlashib kelayotgan dam olish kunlaridagi boshqa tadbirlar-tanlovda",tortta film premyerasi ochiq havoda mashgulotlar kontsertlar poytaxt markazidagi sabantuy korgazmalar va yarmarkalar dokonlardagi aktsiyalar bolalar oyin kulgilari ijodiy mahorat darslari ziyofatlar va restoranlar va akvaparklar va yaqinlashib kelayotgan dam olish kunlaridagi boshqa tadbirlar tanlovda,1
"Besh oy ichida SES O'zbekistondagi 61 dehqon bozorida mahsulot sotishda sanitariya qoidalarining buzilishini aniqladi. Bozorlarning beshdan bir qismi suv tarmog'iga ulanmagan, bozorlarning yarmidan ko'pi kanalizatsiya qilinmagan va boshqa muammolar haqida xabar berilgan.",besh oy ichida ses ozbekistondagi dehqon bozorida mahsulot sotishda sanitariya qoidalarining buzilishini aniqladi bozorlarning beshdan bir qismi suv tarmogiga ulanmagan bozorlarning yarmidan kopi kanalizatsiya qilinmagan va boshqa muammolar haqida xabar berilgan,1
Abdulaziz Kamilov egallagan prezidentning tashqi siyosat bo'yicha maxsus vakili lavozimi davlat rahbari ma'muriyati tarkibiga kiritilgan va maqomi va ish haqi shartlari bo'yicha prezident maslahatchisi o'rinbosariga tenglashtirilgan. Prezident farmonida maxsus vakilning asosiy vazifalari belgilangan.,abdulaziz kamilov egallagan prezidentning tashqi siyosat boyicha maxsus vakili lavozimi davlat rahbari mamuriyati tarkibiga kiritilgan va maqomi va ish haqi shartlari boyicha prezident maslahatchisi orinbosariga tenglashtirilgan prezident farmonida maxsus vakilning asosiy vazifalari belgilangan,1
"Prezident referendum to'g'risidagi qonunga saylov komissiyalarining vakolatlarini o'zgartirish, kuzatuvchilar huquqlarini kengaytirish va boshqalarni nazarda tutuvchi tuzatishlarni imzoladi. Bundan tashqari, endi referendum tomonidan qabul qilingan qarorlar nafaqat referendum orqali bekor qilinishi mumkin.",prezident referendum togrisidagi qonunga saylov komissiyalarining vakolatlarini ozgartirish kuzatuvchilar huquqlarini kengaytirish va boshqalarni nazarda tutuvchi tuzatishlarni imzoladi bundan tashqari endi referendum tomonidan qabul qilingan qarorlar nafaqat referendum orqali bekor qilinishi mumkin,0
"Kelgusi hafta boshida O'zbekistonda momaqaldiroq bilan yomg'ir yog'adi, ba'zi hududlarda do'l yog'ishi mumkin. 23-28 m/s gacha bo'lgan impulslar, ba'zi joylarda changli tuproq bo'lishi mumkin. Bir qator viloyatlarda selyoz xavfi mavjud.",kelgusi hafta boshida ozbekistonda momaqaldiroq bilan yomgir yogadi bazi hududlarda dol yogishi mumkin m s gacha bolgan impulslar bazi joylarda changli tuproq bolishi mumkin bir qator viloyatlarda selyoz xavfi mavjud,1
Ijtimoiy tarmoqlarda estakadada turgan metro tarkibining g'ildiraklari ostidagi uchqunlar aks etgan video paydo bo'ldi. Hodisa halqa liniyasining 6 va 7-stantsiyalari o'rtasida sodir bo'lgan. Buning sababi kuchli shamol tufayli metall konstruktsiyaning shikastlanishi edi.,ijtimoiy tarmoqlarda estakadada turgan metro tarkibining gildiraklari ostidagi uchqunlar aks etgan video paydo boldi hodisa halqa liniyasining va stantsiyalari ortasida sodir bolgan buning sababi kuchli shamol tufayli metall konstruktsiyaning shikastlanishi edi,0
Samarqand viloyati Urgut tumanidagi Zarafshon kanalida 16 yoshli yigit g'arq bo'ldi. Uning jasadi 8 kunlik qidiruv ishlaridan so'ng topilgan.,samarqand viloyati urgut tumanidagi zarafshon kanalida yoshli yigit garq boldi uning jasadi kunlik qidiruv ishlaridan song topilgan,0
O'zbekistonlik yuk tashuvchilar Pokistondan Afg'oniston orqali birinchi yuk tashishni amalga oshirdilar. Haydovchilar bir hafta ichida Karachi portidan Toshkentga go'sht partiyasini olib kelishdi.,ozbekistonlik yuk tashuvchilar pokistondan afgoniston orqali birinchi yuk tashishni amalga oshirdilar haydovchilar bir hafta ichida karachi portidan toshkentga gosht partiyasini olib kelishdi,1
O'zbekistonlik og'ir atletikachi Nigora Suvonova o'smirlar o'rtasidagi jahon chempionatida uchta kumush medalni qo'lga kiritdi. Abrorbek Marufbekov terma jamoaning cho'chqachilik bankiga bitta bronza medalni qo'shdi.,ozbekistonlik ogir atletikachi nigora suvonova osmirlar ortasidagi jahon chempionatida uchta kumush medalni qolga kiritdi abrorbek marufbekov terma jamoaning chochqachilik bankiga bitta bronza medalni qoshdi,1
Toshkentda o'zbek va rus mualliflari guruhi tomonidan yaratilgan 2-11 sinflar uchun rus tili bo'yicha yangi maktab darsliklari chet tili sifatida taqdim etildi.,toshkentda ozbek va rus mualliflari guruhi tomonidan yaratilgan sinflar uchun rus tili boyicha yangi maktab darsliklari chet tili sifatida taqdim etildi,1
"Fransiya, Germaniya, Italiya va Ruminiya rahbarlari Kiyevga tashrif buyurganlarida, Ukrainaga Yevropa Ittifoqiga a'zolikka nomzod maqomini darhol berishni qo'llab-quvvatlashlarini, shuningdek, Ukraina o'z xalqi uchun maqbul bo'lgan dunyoni tanlashi kerakligini ta'kidladilar. Tashrif fotosurati.",fransiya germaniya italiya va ruminiya rahbarlari kiyevga tashrif buyurganlarida ukrainaga yevropa ittifoqiga azolikka nomzod maqomini darhol berishni qollab quvvatlashlarini shuningdek ukraina oz xalqi uchun maqbul bolgan dunyoni tanlashi kerakligini takidladilar tashrif fotosurati,0
